filename,unique_im,stim_pos_name,stim_pos,super_cat_name,super_cat,basic_cat_name,basic_cat,sub_cat_name,sub_cat,affordance_name,affordance_cat,is_specialcore,is_lure,img_quiz_dots_overlap,img_quiz_dot1_x_pix,img_quiz_dot1_y_pix,img_quiz_dot2_x_pix,img_quiz_dot2_y_pix,img_quiz_dot1_x_deg,img_quiz_dot1_y_deg,img_quiz_dot2_x_deg,img_quiz_dot2_y_deg,img_quiz_dot1_orient_deg,img_quiz_dot2_orient_deg,img_quiz_dot_specialcore_stim_nr,img_quiz_dot_filename,ltm_paired_stim,ltm_paired_stim_class_i
shared0452_nsd33814/easy_add.png,398,center,3,food,4,outdoor,2,right,3,observe,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0674_nsd49077/easy_remove.png,399,center,3,place,5,indoor,1,left,1,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0674_nsd49077/hard_remove.png,400,center,3,place,5,indoor,1,left,1,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0674_nsd49077/hard_add.png,401,center,3,place,5,indoor,1,left,1,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0674_nsd49077/easy_add.png,402,center,3,place,5,indoor,1,left,1,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/easy_remove.png,403,center,3,place,5,outdoor,2,left,1,observe,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/hard_remove.png,404,center,3,place,5,outdoor,2,left,1,observe,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/hard_add.png,405,center,3,place,5,outdoor,2,left,1,observe,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/easy_add.png,406,center,3,place,5,outdoor,2,left,1,observe,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/easy_remove.png,407,center,3,place,5,indoor,1,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/hard_remove.png,408,center,3,place,5,indoor,1,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/hard_add.png,409,center,3,place,5,indoor,1,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/easy_add.png,410,center,3,place,5,indoor,1,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0005_nsd03147/easy_remove.png,411,center,3,place,5,outdoor,2,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0005_nsd03147/hard_remove.png,412,center,3,place,5,outdoor,2,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0005_nsd03147/hard_add.png,413,center,3,place,5,outdoor,2,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0005_nsd03147/easy_add.png,414,center,3,place,5,outdoor,2,center,2,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0130_nsd10908/easy_remove.png,415,center,3,place,5,indoor,1,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0130_nsd10908/hard_remove.png,416,center,3,place,5,indoor,1,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0130_nsd10908/hard_add.png,417,center,3,place,5,indoor,1,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0130_nsd10908/easy_add.png,418,center,3,place,5,indoor,1,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/easy_remove.png,419,center,3,place,5,outdoor,2,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/hard_remove.png,420,center,3,place,5,outdoor,2,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/hard_add.png,421,center,3,place,5,outdoor,2,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/easy_add.png,422,center,3,place,5,outdoor,2,right,3,walk,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0426_nsd31748/nsd24704_lure01.png,1343,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0426_nsd31748/nsd24913_lure02.png,1344,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0426_nsd31748/nsd24889_lure03.png,1345,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0426_nsd31748/nsd16084_lure04.png,1346,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0968_nsd70194/nsd30681_lure01.png,1347,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0968_nsd70194/nsd39535_lure02.png,1348,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0968_nsd70194/nsd8057_lure03.png,1349,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0968_nsd70194/nsd27913_lure04.png,1350,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0030_nsd04424/nsd20756_lure01.png,1351,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0030_nsd04424/nsd7568_lure02.png,1352,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0030_nsd04424/nsd28889_lure03.png,1353,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0030_nsd04424/nsd25536_lure04.png,1354,center,3,human,1,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0334_nsd25703/nsd70281_lure01.png,1355,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0334_nsd25703/nsd17122_lure02.png,1356,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0334_nsd25703/nsd67668_lure03.png,1357,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0334_nsd25703/nsd12384_lure04.png,1358,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0269_nsd22139/nsd63990_lure01.png,1359,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0269_nsd22139/nsd50019_lure02.png,1360,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0269_nsd22139/nsd67481_lure03.png,1361,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0269_nsd22139/nsd13145_lure04.png,1362,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0474_nsd35987/nsd8142_lure01.png,1363,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0474_nsd35987/nsd8455_lure02.png,1364,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0474_nsd35987/nsd13309_lure03.png,1365,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0474_nsd35987/nsd39595_lure04.png,1366,center,3,animal,2,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0194_nsd16345/nsd48489_lure01.png,1367,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0194_nsd16345/nsd8140_lure02.png,1368,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0194_nsd16345/nsd16105_lure03.png,1369,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0194_nsd16345/nsd858_lure04.png,1370,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0377_nsd28342/nsd59111_lure01.png,1371,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0377_nsd28342/nsd36342_lure02.png,1372,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0377_nsd28342/nsd64126_lure03.png,1373,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0377_nsd28342/nsd57448_lure04.png,1374,center,3,object,3,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0930_nsd67238/nsd19829_lure01.png,1375,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0930_nsd67238/nsd35848_lure02.png,1376,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0930_nsd67238/nsd70246_lure03.png,1377,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0930_nsd67238/nsd51556_lure04.png,1378,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0867_nsd62961/nsd35760_lure01.png,1379,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0867_nsd62961/nsd11078_lure02.png,1380,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0867_nsd62961/nsd41835_lure03.png,1381,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0867_nsd62961/nsd1103_lure04.png,1382,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0452_nsd33814/nsd4788_lure01.png,1383,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0452_nsd33814/nsd59755_lure02.png,1384,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0452_nsd33814/nsd49488_lure03.png,1385,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0452_nsd33814/nsd51719_lure04.png,1386,center,3,food,4,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/nsd50605_lure01.png,1387,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/nsd2937_lure02.png,1388,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/nsd25813_lure03.png,1389,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0380_nsd28488/nsd40887_lure04.png,1390,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/nsd49_lure01.png,1391,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/nsd28789_lure02.png,1392,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/nsd10265_lure03.png,1393,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0926_nsd67046/nsd50926_lure04.png,1394,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/nsd1496_lure01.png,1395,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/nsd12497_lure02.png,1396,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/nsd18925_lure03.png,1397,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0495_nsd37737/nsd52085_lure04.png,1398,center,3,place,5,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
shared0426_nsd31748.png,1063,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,247.915394402036,114.718829516539,291.965901848311,224.342574888464,2.81116729355909,1.30082209001229,3.31066570549245,2.54386989803688,338.108079530933,518.108079530933,82,NaN,NaN,NaN
shared0426_nsd31748.png,1064,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,304.948450347881,268.45825426945,192.144528779254,56.747311827957,3.45787768406709,3.04410730890074,2.17876915729008,0.64347027498201,331.950395938714,511.950395938714,82,NaN,NaN,NaN
shared0426_nsd31748.png,1065,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,269.707156308851,268.372567482737,327.087563451777,183.159898477157,3.05826888436277,3.04313568754226,3.7089179666449,2.07689045423135,33.9554900085722,213.955490008572,82,NaN,NaN,NaN
shared0426_nsd31748.png,1066,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-261.573062261753,298.921219822109,-93.5296965784377,298.965461588121,-2.96603459934353,3.38953358883388,-1.06055384189426,3.39003525596884,270.015084596776,450.015084596776,82,NaN,NaN,NaN
shared0426_nsd31748.png,1067,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-174.607323232323,270.525883838384,-93.5427841634738,335.244572158365,-1.97991091868467,3.06755261625409,-1.06070224490527,3.80141208603812,308.60246787609,488.60246787609,82,NaN,NaN,NaN
shared0426_nsd31748.png,1068,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-93.5845070422535,161.003201024328,-103.329314720812,56.4593908629442,-1.06117534982278,1.82565077884568,-1.17167387168368,0.640205475706732,354.674694989612,534.674694989612,82,NaN,NaN,NaN
shared0426_nsd31748.png,1069,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-174.579214195184,49.0139416983524,-174.583174603175,122.846031746032,-1.97959218411778,0.555779886776118,-1.9796370920568,1.39297822719286,0.00307338792255144,180.003073387923,82,NaN,NaN,NaN
shared0426_nsd31748.png,1070,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-137.080952380952,-137.65619047619,-263.120580808081,-266.998106060606,-1.55439112941225,-1.56091388094708,-2.98358225318772,-3.02755036656825,315.740838861909,495.740838861909,82,NaN,NaN,NaN
shared0426_nsd31748.png,1071,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-315.695979899498,-111.560929648241,-137.008894536213,-228.837357052097,-3.57974629022984,-1.26501396745698,-1.5535740496304,-2.59483722356563,56.7221922842333,236.722192284233,82,NaN,NaN,NaN
shared0426_nsd31748.png,1072,center,3,human,1,outdoor,2,left,1,walk,3,1,0,1,-325.879354021533,13.5069664344522,-231.992984693878,-292.176658163265,-3.69521781364608,0.153158469111269,-2.63061958084369,-3.31305551779491,17.0735939273114,197.073593927311,82,NaN,NaN,NaN
shared0426_nsd31748.png,1073,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,322.824732536186,-186.795783511643,-120.636162127929,-270.045915136162,3.6605807874359,-2.11811855592603,-1.36792002857464,-3.06211014536247,280.632287606853,460.632287606853,82,NaN,NaN,NaN
shared0426_nsd31748.png,1074,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,216.934260429836,-199.245891276865,-242.965440710209,-208.808180088776,2.45986538772106,-2.25929307167281,-2.7550386777599,-2.36772197188068,271.191128976528,451.191128976528,82,NaN,NaN,NaN
shared0426_nsd31748.png,1075,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,-318.48318240621,-13.2360931435963,281.228371501272,325.776717557252,-3.61135099370657,-0.150086977170282,3.18891048251407,3.69405399615823,299.479176946033,479.479176946033,82,NaN,NaN,NaN
shared0426_nsd31748.png,1076,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,194.68738170347,62.0261829652997,-37.6723484848485,73.1635101010101,2.20760312700031,0.703328558183842,-0.427175061829467,0.829617165057543,87.2558332970811,267.255833297081,82,NaN,NaN,NaN
shared0426_nsd31748.png,1077,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,-178.720606826802,73.1788874841972,47.259872611465,-255.966242038217,-2.02655234786183,0.829791532594421,0.535890110832215,-2.90245762917881,34.4722424227208,214.472242422721,82,NaN,NaN,NaN
shared0426_nsd31748.png,1078,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,283.834183673469,258.74362244898,-270.116740088106,302.865009439899,3.21845836101232,2.93395095774496,-3.0629132451012,3.43425308845572,85.4460879334623,265.446087933462,82,NaN,NaN,NaN
shared0426_nsd31748.png,1079,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,36.0660497766432,258.690810465858,-178.563299232737,87.6828644501279,0.408960886775577,2.93335211102946,-2.02476860238475,0.994255323846683,308.546413218501,488.546413218501,82,NaN,NaN,NaN
shared0426_nsd31748.png,1080,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,-45.8274111675127,48.1491116751269,216.13031071655,-122.654090044388,-0.519647114828535,0.545973388548595,2.45074922474496,-1.39080175793716,56.8946110147451,236.894611014745,82,NaN,NaN,NaN
shared0426_nsd31748.png,1081,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,-164.161792752702,-142.699618563255,-78.3509433962264,344.369182389937,-1.86146674655485,-1.61810242351407,-0.888438614416122,3.90487805236642,350.008273977717,530.008273977717,82,NaN,NaN,NaN
shared0426_nsd31748.png,1082,center,3,human,1,outdoor,2,left,1,walk,3,1,0,2,32.9218950064021,-163.41933418694,-233.333015873016,322.156507936508,0.373308622916334,-1.85304784525214,-2.64581448970455,3.65300364143455,28.7371993779938,208.737199377994,82,NaN,NaN,NaN
shared0968_nsd70194.png,1083,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,165.799363057325,282.878343949045,121.783006948831,60.0969677826911,1.88003551713226,3.20761988372587,1.3809243547444,0.681452762061266,348.823647326835,528.823647326835,84,NaN,NaN,NaN
shared0968_nsd70194.png,1084,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,99.8027989821883,-59.7557251908397,143.922517394054,175.177419354839,1.13168593253794,-0.677583337108065,1.63196914286309,1.98637536425759,349.363911718526,529.363911718526,84,NaN,NaN,NaN
shared0968_nsd70194.png,1085,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,199.20531710442,293.160474055093,90.4778340721976,186.763457884737,2.25883299218959,3.32421122300902,1.0259481003562,2.11775200851852,314.379332930572,494.379332930572,84,NaN,NaN,NaN
shared0968_nsd70194.png,1086,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,90.5766283524904,-86.6577266922095,155.267471410419,50.287166454892,1.02706835047306,-0.982631060886315,1.76061207669404,0.570217262888105,334.714607934359,514.714607934359,84,NaN,NaN,NaN
shared0968_nsd70194.png,1087,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,-48.5271317829457,-86.6737726098191,-48.3834080717489,72.4820627802691,-0.550259841860504,-0.982813009082345,-0.548630127024925,0.821890083707991,359.948259768112,539.948259768112,84,NaN,NaN,NaN
shared0968_nsd70194.png,1088,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,-81.0541481950602,205.911019632679,-143.484761904762,0.5,-0.919090849371528,2.33487043098295,-1.62700533689596,0.00566961019169369,343.094388813296,523.094388813296,84,NaN,NaN,NaN
shared0968_nsd70194.png,1089,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,-36.9933920704846,82.0437382001259,-165.361411315957,161.897329942784,-0.41947622541628,0.930312028528166,-1.8750694858196,1.83578950370322,58.1155932523199,238.11559325232,84,NaN,NaN,NaN
shared0968_nsd70194.png,1090,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,116.645038167939,-299.910305343511,-220.132241813602,-322.01637279597,1.32266379441489,-3.40074904753908,-2.49612800341356,-3.65141461819253,273.755508629541,453.755508629541,84,NaN,NaN,NaN
shared0968_nsd70194.png,1091,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,332.014358647096,-322.032865347798,102.276223776224,-308.746026700572,3.76478398314845,-3.6516016308724,1.15973264137925,-3.50093923925299,86.6900023475882,266.690002347588,84,NaN,NaN,NaN
