unique_im,stim_pos,stim_pos_i,angle_deg,angle_i,eccen_deg,angle_rad,delta_deg,delta_i,dot_xpos_pix,dot_ypos_pix,is_specialcore,img_quiz_dots_overlap,img_quiz_dot1_x_pix,img_quiz_dot1_y_pix,img_quiz_dot2_x_pix,img_quiz_dot2_y_pix,img_quiz_dot1_x_deg,img_quiz_dot1_y_deg,img_quiz_dot2_x_deg,img_quiz_dot2_y_deg,img_quiz_dot1_orient_deg,img_quiz_dot2_orient_deg,img_quiz_dot_specialcore_stim_nr,img_quiz_dot_filename,ltm_paired_stim,ltm_paired_stim_class_i
817,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,98,597,3,304,1.54496877723653,4,-1.95034590594263,4,226,278,55,NaN,NaN,NaN
818,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,0,336,234,21,-2.00987681295541,4,-1.24447943707677,4,273,340,55,NaN,NaN,NaN
819,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,79,575,5,295,1.59883007405762,4,-1.93333707536755,4,231,280,55,NaN,NaN,NaN
820,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,333,705,225,682,1.05738230075087,4,1.26148826765185,4,183,201,55,NaN,NaN,NaN
821,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,83,580,113,94,1.58749085367423,4,-1.50528150589468,4,230,317,55,NaN,NaN,NaN
822,left,1,213.75,7,4,3.73064127613788,0,0,764,833,1,2,295,701,256,692,1.12825242814704,4,1.20195736063906,4,190,196,55,NaN,NaN,NaN
823,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,471,685,353,706,0.799415037028811,4,1.02052983450486,4,161,180,57,NaN,NaN,NaN
824,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,453,691,360,705,0.833432698178973,4,1.00635580902563,4,164,179,57,NaN,NaN,NaN
825,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,500,673,357,705,0.739884130016027,4,1.01202541921732,4,155,179,57,NaN,NaN,NaN
826,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,465,687,359,705,0.810754257412198,4,1.00919061412148,4,162,179,57,NaN,NaN,NaN
827,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,528,659,390,704,0.68318802809909,4,0.952494512204541,4,150,174,57,NaN,NaN,NaN
828,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,505,671,385,704,0.731379714728486,4,0.960998927492081,4,155,175,57,NaN,NaN,NaN
829,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,473,684,380,704,0.793745426837117,4,0.969503342779622,4,160,176,57,NaN,NaN,NaN
830,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,485,680,367,705,0.771066986070342,4,0.995016588642243,4,158,178,57,NaN,NaN,NaN
831,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,483,680,382,704,0.773901791166189,4,0.966668537683775,4,158,175,57,NaN,NaN,NaN
832,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,1,502,672,384,704,0.73704932492018,4,0.963833732587928,4,155,175,57,NaN,NaN,NaN
833,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,641,149,661,525,-0.399707518514405,4,0.331672196214081,4,55,119,57,NaN,NaN,NaN
834,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,651,165,620,583,-0.365689857364243,4,0.462073230623036,4,58,131,57,NaN,NaN,NaN
835,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,525,45,705,377,-0.688857638290784,4,0.0453568815335495,4,29,94,57,NaN,NaN,NaN
836,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,704,322,560,638,-0.0566961019169369,4,0.612317900702919,4,85,144,57,NaN,NaN,NaN
837,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,698,282,688,463,-0.130401034408955,4,0.20694077199682,4,79,108,57,NaN,NaN,NaN
838,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,695,438,627,575,0.158749085367423,4,0.442229594952108,4,104,129,57,NaN,NaN,NaN
839,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,693,444,608,597,0.170088305750811,4,0.496090891773198,4,105,134,57,NaN,NaN,NaN
840,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,582,621,496,675,0.561291408977676,4,0.748388545303568,4,140,156,57,NaN,NaN,NaN
841,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,405,4,582,85,-0.924146461246072,4,-0.561291408977676,4,9,41,57,NaN,NaN,NaN
842,right,2,168.75,9,4,2.94524311274043,0,0,1029,886,1,2,478,23,649,545,-0.785241011549576,4,0.374194272651784,4,21,123,57,NaN,NaN,NaN
843,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,685,471,593,611,0.221114797476054,4,0.532943358019207,4,110,137,59,NaN,NaN,NaN
844,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,687,465,619,584,0.209775577092667,4,0.464908035718883,4,109,131,59,NaN,NaN,NaN
845,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,691,453,608,597,0.187097136325892,4,0.496090891773198,4,107,134,59,NaN,NaN,NaN
846,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,689,460,623,580,0.201271161805126,4,0.453568815335495,4,108,130,59,NaN,NaN,NaN
847,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,667,513,571,630,0.306158950351459,4,0.586804654840297,4,117,142,59,NaN,NaN,NaN
848,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,683,476,572,629,0.232454017859441,4,0.58396984974445,4,111,142,59,NaN,NaN,NaN
849,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,676,493,563,636,0.266471679009604,4,0.606648290511225,4,114,144,59,NaN,NaN,NaN
850,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,688,463,620,583,0.20694077199682,4,0.462073230623036,4,108,131,59,NaN,NaN,NaN
851,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,665,517,626,576,0.314663365639,4,0.445064400047955,4,118,129,59,NaN,NaN,NaN
852,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,1,680,483,583,620,0.246628043338676,4,0.558456603881829,4,112,139,59,NaN,NaN,NaN
853,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,456,15,481,24,-0.827763087987279,4,-0.779571401357883,4,17,21,59,NaN,NaN,NaN
854,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,411,701,400,702,0.912807240862685,4,0.932650876533613,4,171,172,59,NaN,NaN,NaN
855,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,611,593,388,704,0.487586476485658,4,0.955329317300387,4,133,174,59,NaN,NaN,NaN
856,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,376,1,702,399,-0.978007758067162,4,0.0850441528754054,4,4,98,59,NaN,NaN,NaN
857,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,697,278,702,301,-0.138905449696495,4,-0.0963833732587928,4,78,82,59,NaN,NaN,NaN
858,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,441,11,686,236,-0.856111138945748,4,-0.218279992380207,4,15,71,59,NaN,NaN,NaN
859,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,450,14,677,491,-0.839102308370667,4,0.26080206881791,4,16,113,59,NaN,NaN,NaN
860,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,551,644,526,660,0.632161536373847,4,0.686022833194937,4,146,151,59,NaN,NaN,NaN
861,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,416,6,685,472,-0.904302825575144,4,0.223949602571901,4,10,110,59,NaN,NaN,NaN
862,right,2,123.75,11,4,2.15984494934298,0,0,1253,736,1,2,697,278,699,287,-0.138905449696495,4,-0.121896619121414,4,78,79,59,NaN,NaN,NaN
863,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,687,239,704,385,-0.212610382188513,4,0.0595309070127838,4,71,95,61,NaN,NaN,NaN
864,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,685,235,704,320,-0.221114797476054,4,-0.0595309070127838,4,71,85,61,NaN,NaN,NaN
865,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,659,178,706,356,-0.337341806405775,4,0.00566961019169369,4,60,91,61,NaN,NaN,NaN
866,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,668,194,705,340,-0.303324145255613,4,-0.0226784407667748,4,63,88,61,NaN,NaN,NaN
867,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,678,216,703,396,-0.257967263722063,4,0.0793745426837117,4,67,97,61,NaN,NaN,NaN
868,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,673,205,702,403,-0.280645704488838,4,0.093548568162946,4,65,98,61,NaN,NaN,NaN
869,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,654,170,705,348,-0.354350636980856,4,-0.00850441528754054,4,59,89,61,NaN,NaN,NaN
870,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,663,186,705,328,-0.320332975830694,4,-0.0453568815335495,4,62,86,61,NaN,NaN,NaN
871,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,661,180,705,377,-0.331672196214081,4,0.0453568815335495,4,61,94,61,NaN,NaN,NaN
872,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,1,663,184,704,384,-0.323167780926541,4,0.0566961019169369,4,62,95,61,NaN,NaN,NaN
873,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,585,618,537,654,0.552786993690135,4,0.663344392428162,4,139,149,61,NaN,NaN,NaN
874,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,513,667,400,702,0.714370884153405,4,0.932650876533613,4,153,172,61,NaN,NaN,NaN
875,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,485,26,520,42,-0.771066986070342,4,-0.700196858674171,4,22,28,61,NaN,NaN,NaN
876,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,706,353,603,601,0,4,0.507430112156586,4,90,135,61,NaN,NaN,NaN
877,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,704,325,431,697,-0.0510264917252432,4,0.875954774616676,4,86,167,61,NaN,NaN,NaN
878,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,465,18,674,208,-0.810754257412198,4,-0.274976094297144,4,19,66,61,NaN,NaN,NaN
879,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,370,0,380,1,-0.98934697845055,4,-0.969503342779622,4,3,5,61,NaN,NaN,NaN
880,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,505,671,493,676,0.731379714728486,4,0.754058155495261,4,155,157,61,NaN,NaN,NaN
881,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,423,7,438,10,-0.89012880009591,4,-0.861780749137441,4,12,14,61,NaN,NaN,NaN
882,right,2,78.75,13,4,1.37444678594553,0,0,1306,471,1,2,438,10,669,197,-0.861780749137441,4,-0.297654535063919,4,14,64,61,NaN,NaN,NaN
883,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,485,26,590,92,-0.771066986070342,4,-0.541447773306748,4,22,42,63,NaN,NaN,NaN
884,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,466,19,605,107,-0.807919452316351,4,-0.501760501964892,4,19,46,63,NaN,NaN,NaN
885,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,476,22,584,87,-0.788075816645423,4,-0.555621798785982,4,21,41,63,NaN,NaN,NaN
886,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,503,34,578,82,-0.734214519824333,4,-0.569795824265216,4,25,40,63,NaN,NaN,NaN
887,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,447,13,592,94,-0.84477191856236,4,-0.535778163115054,4,16,43,63,NaN,NaN,NaN
888,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,450,14,576,80,-0.839102308370667,4,-0.57546543445691,4,16,39,63,NaN,NaN,NaN
889,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,514,39,604,106,-0.711536079057559,4,-0.504595307060739,4,27,46,63,NaN,NaN,NaN
890,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,498,31,607,108,-0.745553740207721,4,-0.498925696869045,4,24,46,63,NaN,NaN,NaN
891,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,495,30,623,126,-0.751223350399414,4,-0.453568815335495,4,24,50,63,NaN,NaN,NaN
892,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,1,506,35,582,85,-0.72854490963264,4,-0.561291408977676,4,26,41,63,NaN,NaN,NaN
893,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,634,139,705,377,-0.42238595928118,4,0.0453568815335495,4,53,94,63,NaN,NaN,NaN
894,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,440,11,507,36,-0.858945944041595,4,-0.725710104536793,4,14,26,63,NaN,NaN,NaN
895,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,666,190,686,468,-0.311828560543153,4,0.21544518728436,4,63,109,63,NaN,NaN,NaN
896,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,615,117,704,388,-0.47624725610227,4,0.0652005172044775,4,48,96,63,NaN,NaN,NaN
897,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,679,218,584,619,-0.255132458626216,4,0.555621798785982,4,68,139,63,NaN,NaN,NaN
898,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,705,333,384,704,-0.036852466246009,4,0.963833732587928,4,87,175,63,NaN,NaN,NaN
899,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,666,514,607,598,0.308993755447306,4,0.498925696869045,4,117,134,63,NaN,NaN,NaN
900,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,696,434,693,446,0.150244670079883,4,0.172923110846658,4,103,105,63,NaN,NaN,NaN
901,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,682,481,505,671,0.240958433146982,4,0.731379714728486,4,111,155,63,NaN,NaN,NaN
902,right,2,33.75,15,4,0.589048622548086,0,0,1156,247,1,2,657,174,650,542,-0.345846221693315,4,0.36852466246009,4,60,123,63,NaN,NaN,NaN
